SECONDS,request_arrived
223.58762407302856,1063.0
225.51458954811096,1064.0
226.50820016860962,1065.0
226.52001214027405,1066.0
226.53169298171997,1067.0
226.54336094856262,1068.0
226.55511379241943,1069.0
226.56695818901062,1070.0
226.57869744300842,1071.0
226.5904233455658,1072.0
226.60886979103088,1073.0
226.62054133415222,1074.0
226.63218021392822,1075.0
226.64382243156433,1076.0
226.660573720932,1077.0
226.67396664619446,1078.0
226.69083261489868,1079.0
226.70258712768555,1080.0
226.71425580978394,1081.0
227.94641995429993,1082.0
229.6532621383667,1083.0
229.66415238380432,1084.0
229.67502546310425,1085.0
229.6859200000763,1086.0
229.69679141044617,1087.0
229.7076210975647,1088.0
229.7184648513794,1089.0
229.7293300628662,1090.0
229.74014711380005,1091.0
229.7900094985962,1092.0
229.98539781570435,1093.0
231.66104769706726,1094.0
231.88217568397522,1095.0
231.95470523834229,1096.0
232.08355021476746,1097.0
232.1565716266632,1098.0
232.22928547859192,1099.0
232.41703271865845,1100.0
232.5486545562744,1101.0
232.68350863456726,1102.0
232.75537014007568,1103.0
232.7670865058899,1104.0
232.87414526939392,1105.0
232.94742727279663,1106.0
233.0089020729065,1107.0
233.076340675354,1108.0
233.36982560157776,1109.0
233.56015515327454,1110.0
233.85474944114685,1111.0
233.98715043067932,1112.0
234.18785214424133,1113.0
234.31135177612305,1114.0
234.38195753097534,1115.0
235.81213855743408,1116.0
235.82410955429077,1117.0
235.8358678817749,1118.0
235.8475320339203,1119.0
235.85925102233887,1120.0
235.87117218971252,1121.0
235.88266921043396,1122.0
235.89440441131592,1123.0
235.90608596801758,1124.0
235.91777634620667,1125.0
235.92944526672363,1126.0
236.88039302825928,1127.0
236.89747834205627,1128.0
238.92277240753174,1129.0
238.9337089061737,1130.0
